sta_name,sta_code,mun_code,mun_name,Tractor Tipo 1 (unidades),Tractor Tipo 2 (unidades),Arados T1 (unidades),Cultivadora T1 (unidades),Desmalezadoras T1 (unidades),Equipo de aspersión de pesticidas T1 (unidades),Equipo de bombeo T1 (unidades),Fertilizadora T1 (unidades),"Otras maquinarias, equipos o implementos T1 (unidades)",Rastras T1 (unidades),Remolque T1 (unidades),Sembradoras T1 (unidades),Sierra T1 (unidades),Trilladoras T1 (unidades),Arados T2 (unidades),Cultivadora T2 (unidades),Desmalezadoras T2 (unidades),Equipo de aspersión de pesticidas T2 (unidades),Equipo de bombeo T2 (unidades),Fertilizadora T2 (unidades),"Otras maquinarias, equipos o implementos T2 (unidades)",Rastras T2 (unidades),Remolque T2 (unidades),Sembradoras T2 (unidades),Sierra o motosierra T2 (unidades),Trilladoras T2 (unidades),Productores de Algodón,Productores de Amaranto,Productores de Arroz,Productores de Avena forrajera,Productores de Brócoli,Productores de Calabaza/calabacita,Productores de Cebada grano,Productores de Cebolla,Productores de Chile,Productores de Frijol,Productores de Jitomate (Tomate rojo),Productores de Maíz forrajero,Productores de Maíz grano amarillo,Productores de Maíz grano blanco,Productores de Melón,Productores de Papa,Productores de Sandia,Productores de Sorgo forrajero,Productores de Sorgo grano,Productores de Soya,Productores de Tomate de cáscara (tomatillo),Productores de Trigo grano,Superficie sembrada de Algodón (ha),Superficie sembrada de Amaranto (ha),Superficie sembrada de Arroz (ha),Superficie sembrada de Avena forrajera (ha),Superficie sembrada de Brócoli (ha),Superficie sembrada de Calabaza/calabacita (ha),Superficie sembrada de Cebada grano (ha),Superficie sembrada de Cebolla (ha),Superficie sembrada de Chile (ha),Superficie sembrada de Frijol (ha),Superficie sembrada de Jitomate (Tomate rojo) (ha),Superficie sembrada de Maíz forrajero (ha),Superficie sembrada de Maíz grano amarillo (ha),Superficie sembrada de Maíz grano blanco (ha),Superficie sembrada de Melón (ha),Superficie sembrada de Papa (ha),Superficie sembrada de Sandia (ha),Superficie sembrada de Sorgo forrajero (ha),Superficie sembrada de Sorgo grano (ha),Superficie sembrada de Soya (ha),Superficie sembrada de Tomate de cascara (Tomatillo) (ha),Superficie sembrada de Trigo grano (ha),Producción de Algodón (ton),Producción de Amaranto (ton),Producción de Arroz (ton),Producción de Avena forrajera (ton),Producción de Brócoli (ton),Producción de Calabaza/calabacita (ton),Producción de Cebada grano (ton),Producción de Cebolla (ton),Producción de Chile (ton),Producción de Frijol (ton),Producción de Jitomate (Tomate rojo) (ton),Producción de Maíz forrajero (ton),Producción de Maíz grano amarillo (ton),Producción de Maíz grano blanco (ton),Producción de Melón (ton),Producción de Papa (ton),Producción de Sandia (ton),Producción de Sorgo forrajero (ton),Producción de Sorgo grano (ton),Producción de Soya (ton),Producción de Tomate de cáscara (tomatillo) (ton),Producción de Trigo  (ton)
Oaxaca,20,20557,Unión Hidalgo,1,28,0,0,0,0,0,0,0,0,0,0,0,0,19,1,13,13,29,1,14,14,1,15,33,1,0,0,0,0,0,14,0,0,0,0,5,0,7,90,3,0,0,14,86,0,0,0,0,0,0,0,0,24.1248,0,0,0.0413,0.5,1.0468,2,29.74,426.6477,5.0351,0,3,80.0203,1022.926,0,0,0,0,0,0,0,0,28.305,0,0,0.0286,0.5303,2.889,77.1,168.8459,600.244,70.06,0,11.8918,1142.2497,3326.9297,0,0,0
Oaxaca,20,20558,Valerio Trujano,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,11,0,0,0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,8,0,0,0,51.15,0,0,0,0,0,0,0.87,0,0,0,0,0,0,0,0,0,0.5,9.7681,0,0,0,78.825,0,0,0,0,0,0,0.5,0
Oaxaca,20,20405,Villa de Chilapa de Díaz,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,106,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,3.12,0.5,0.92,0,112.4784,0,0,0,4.5,0,0,0,0.1,0,0,0,5.0037,0,0,0,0,0,0.27,0.5,20.3044,0,63.6106,0,0,0,11.725,0,0,0,0
Oaxaca,20,20338,Villa de Etla,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,2,1,1,1,0,3,1,0,1,0,0,0,0,0,0,0,5,0,0,0,12,5,13,9,156,0,0,0,4,0,0,0,0,0,0,0,0.2,0,1.94,0,0,0,7.798,2,10.905,4.47,108.3804,0,0,0,1.124,0.774,0,1.47,0,0,0,0,0.5,0,0.9,0,0,0,7.41,105,225.2725,12.092,125.6377,0,0,0,2.7,2.381,0,15.8624,0
Oaxaca,20,20459,Villa de Santiago Chazumba,0,6,0,0,0,0,0,0,0,0,0,0,0,0,29,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,282,5,0,5,439,0,0,0,0,0,0,0,0,0,0.25,0,0.75,0,17.9465,0,0,0,298.2345,12.665,0,13,533.1674,0,0,0,0,3,0,0.25,0.5,0,0.1,0,0.6,0,13.9465,0,0,0,22.1429,252.3648,0,1.4,141.6194,0,0,0,0,0.6,0,1,0
Oaxaca,20,20540,Villa de Tamazulápam del Progreso,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,3,44,2,4,0,16,3,1,4,14,0,0,0,0,25,0,0,0,0,0,92,0,0,14,342,0,0,0,6,0,0,0,21,0,2.875,0,26.57,0,0.3,22.5,0.25,0,93.164,0,1.5,27.2,412.6985,0,0,0,7.383,0,0,0,42.25,0,8.2,0,315.02,0,5.256,0,0.2,0,24.1446,0,1,61.7465,357.4794,0,0,0,18.48,0,0,0,0
Oaxaca,20,20334,Villa de Tututepec,74,253,25,11,24,17,14,0,23,28,4,5,6,5,119,56,188,523,680,1,341,157,9,32,368,4,0,0,0,0,0,50,0,0,7,179,5,29,21,1199,4,0,14,13,7,0,0,0,2.75,0,0,0,0,38.6555,0,0,4,150.2505,3.75,145.25,35.3,2482.6156,3.25,6.54,34.5,37.84,11,0,0,0,1.7,0,0,0,0,100.8209,0,0,2.7,83.1992,23.9942,3114.04,107.1825,3411.7736,19,225.139,679.4,739.3952,26.8424,0,0,0
Oaxaca,20,20565,Villa de Zaachila,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,5,2,6,4,0,12,9,1,6,0,0,0,0,0,0,0,80,0,0,0,150,7,6,43,815,0,0,0,0,0,0,0,0,0,0,0,0,0,79.2501,0,0,0.04,120.5197,0.51,11.49,29.5556,903.8908,0,0,0,2,2.0022,0,0,0,0,0,0,0,0,471.8064,0,0,0.0015,50.9943,10.1862,245.099,87.7643,789.1405,0,0,0,15.53,1.7908,0,0,0
Oaxaca,20,20560,Villa Díaz Ordaz,0,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,251,0,0,0,386,0,85,117,811,0,9,0,0,0,0,0,25,0,0,0,1.5,0,234.0584,0,0.33,0,425.9395,0,141.86,150.97,733.3447,0,10.75,0,1.565,0,0,0,23.52,0,0,0,2.4,0,1700.5603,0,0.1,0,23.4027,0,3,38.5846,189.393,0,1.605,0,0.1,0,0,0,0
Oaxaca,20,20038,Villa Hidalgo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,11,54,0,0,161,140,0,0,0,0,0,0,0,0,0,0,0,0,0,15.975,0,0,5,38.05,0,0,98.2125,86.9975,0,0,0,0,0,0,0,0,0,0,0,0,0,21.222,0,0,0.3382,5.5301,0,0,66.2161,56.5034,0,0,0,0,0,0,0,0
Oaxaca,20,20277,Villa Sola de Vega,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,8,1,0,0,0,0,0,0,0,0,0,17,0,0,0,322,11,7,91,1220,0,0,0,0,0,0,0,0,0,0,0,0,0,28.4,0,0.75,0,247.705,1.95,18.25,118.1,1678.6514,0,0,0,0.5,0,0,0,0,0,0,0,0,0,3.965,0,0.6,0,56.1658,44.684,421.7575,141.7186,1415.1256,0,0,0,0,0,0,0,0
Oaxaca,20,20280,Villa Talea de Castro,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,54,0,0,0,0,0,0,0,0,0,0,11,0,0,3,162,0,0,127,108,0,0,0,0,0,0,0,0,0,0,0,0,0,4.375,0,0.155,1.04,75.228,0.04,0,66.625,60.8503,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578,0,0.2274,0.031,21.7012,0.02,0,42.527,38.4033,0,0,0,0,0,0,0,0
Oaxaca,20,20486,Villa Tejúpam de la Unión,0,10,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,2,0,0,0,0,0,13,0,0,0,5,0,26,3,6,3,117,0,0,0,0,0,0,3,55,0,0,0,12.59,0,0,9.5,5.25,0,31.87,1.5435,20,2.75,176.823,0,0,0,0,0,0,5,91.755,0,0,0,18.7,0,0,12.065,82.5855,0,2.328,46.8598,0,1,97.8318,0,0,0,0,0,0,30.5,0
Oaxaca,20,20561,Yaxe,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,57,0,0,7,286,0,0,0,0,0,0,10,0,0,0,0,0,0,6.5,0,3.75,0,72.88,0,0,9.5,369.5945,0,0,0,0,0,0,4.61,0,0,0,0,0,0,0.68,0,57.25,0,12.2812,0,0,2.65,181.0453,0,0,0,0,0,0,15.3179,0
Oaxaca,20,20563,Yogana,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,132,0,0,0,84,3,0,22,297,0,0,0,0,0,0,0,0,0,0,0,0,0,98.3335,0,0,0,61.1946,0.15,2.5,33.5,553.2573,0,0,0.5,0,2.25,0,0,0,0,0,0,0,0,149.3491,0,0,0,25.4753,3.0582,96.375,54.0675,345.7399,0,0,8,0,1.126,0,0,0
Oaxaca,20,20564,Yutanduchi de Guerrero,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,26,0,0,0,112,0,0,3,294,0,0,0,0,0,0,0,0,0,0,0,0,0,42.2125,0,0,0,128.243,0,4,0.77,423.2725,0,0,0,0,0,0,0,0,0,0,0,0,0,1.633,0,0,0,2.9348,0,15,0.1742,75.566,0,0,0,0,0,0,0,0
Oaxaca,20,20567,Zapotitlán Lagunas,1,25,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,2,0,0,12,0,0,1,0,0,0,0,0,0,0,17,0,0,4,29,0,0,11,524,0,0,0,0,36,0,0,0,0,0,0,0,0,19.065,0,1,2.83,26.4628,0.5,6,31,1461.4639,0,0,0,13.25,175.5,0,0.58,0,0,0,0,0,0,1.87,0,10.14,0.98,11.6316,10.56,88.38,88.125,1822.1233,0,0,0,7.5,602,0,0.695,0
Oaxaca,20,20568,Zapotitlán Palmas,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,1,8,0,2,0,0,1,0,0,0,0,0,0,0,8,0,0,0,38,0,0,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,11.5,0,0,0,63.96,1.0831,0,0,127.075,0,0,0,0,0,0,0,0,0,0,0,0,0,146.93,0,0,0,5.2626,22.8751,0,0,32.96,0,0,0,0,0,0,0,0
Oaxaca,20,20570,Zimatlán de Álvarez,0,75,0,0,0,0,0,0,0,0,0,0,0,0,20,13,2,3,1,0,22,19,11,10,1,2,0,0,0,0,0,150,0,0,4,408,20,31,255,2076,0,0,0,4,4,0,8,0,0,0,0,0,0,93.1685,0,0.3,1.275,264.8894,5.6672,39.0884,253.6539,2034.7327,0,0,0.075,1.51,4.35,0,4.095,0,0,0,0,0,0,169.8189,0,0.08,4.41,142.9761,102.5313,350.7644,558.3149,2219.3381,0,0,1.2911,19.9178,5.54,0,33.14,0
Oaxaca,20,20174,Ánimas Trujano,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,2,2,1,0,0,7,3,0,3,0,1,0,0,0,0,0,15,0,0,0,20,0,0,0,102,0,0,0,0,0,0,4,0,0,0,0,0,0,15.52,0,0,0.1,28.7965,0,0,1,109.8501,0,0,0,0.171,0.04,0,4.55,0,0,0,0,0,0,50.8971,0,0,0.4769,4.5955,0,0,0.05,106.2742,0,0,0,4.749,0.01,0,47.627,0
Puebla,21,21001,Acajete,0,130,0,0,0,0,0,0,0,0,0,0,0,0,186,82,1,13,0,5,98,50,4,30,0,2,0,0,0,32,0,208,5,0,0,382,0,14,7,4883,0,0,0,0,0,0,0,0,0,0,0,60.5215,0.25,153.9537,89,0.25,0.02,373.6159,0,34.84,7.4891,6942.5839,0,0.25,0,0,0,0,0.4,0.76,0,0,0,263.2289,0.04,118.9598,250.6651,0.01,0.02,107.3284,0,103.4075,9.6016,3509.8709,0,0.1,0,0,0,0,0.2,0
Puebla,21,21002,Acateno,19,7,2,0,12,2,10,0,4,3,3,0,6,0,0,0,266,29,148,0,4,2,0,0,101,0,0,0,0,0,0,0,0,0,0,0,0,11,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,86.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.35,0,42.0888,0,0,0,0,0,0,0,0
Puebla,21,21003,Acatlán,0,46,0,0,0,0,0,0,0,0,0,0,0,0,38,2,3,4,3,0,30,6,0,1,5,0,0,0,0,0,0,526,0,0,0,1010,6,14,34,1995,0,0,0,14,21,0,7,0,0,0,0,0,0,1320.6043,0,2,0.014,2302.8419,2.604,31.18,74.4123,4164.8056,0,0,1.5942,10.724,55.6215,0,5.1,0,0,0,0,0,0,638.7087,0,79.2386,0.101,103.6002,4.889,78.605,44.5653,1543.2426,0,0,30.3,110.8258,17.3636,0,6.27,0
Puebla,21,21004,Acatzingo,2,145,1,2,0,0,0,1,2,1,0,1,0,1,167,74,1,426,6,2,50,97,3,22,0,3,0,0,0,14,124,111,0,24,3,561,16,0,81,1702,0,0,0,0,0,0,8,8,0,0,0,24.69,122.5238,140.8873,7.86,31.8494,2,1069.9821,3.1015,3,139.2041,4754.6793,0,0,0,0,0,0,11.2513,41.095,0,0,0,149.3947,1515.4515,219.2624,24.1302,461.7902,2.98,437.6922,102.0083,147.72,137.4178,2985.2505,0,0,0,0,0,0,89.6261,0
Puebla,21,21005,Acteopan,0,44,0,0,0,0,0,0,0,0,0,0,0,0,26,6,2,33,1,0,2,7,0,17,1,0,0,106,0,0,0,6,0,8,0,51,0,19,9,591,0,0,0,4,507,0,0,0,0,136.3183,0,0,0,2.25,0,12.5,0,36.6066,0,25.12,23.45,812.7653,0,0,0,12.0622,1434.1172,0,0,0.289,0,160.9931,0,0,0,0.248,0,153.7678,0,7.0207,0,499.9245,87.702,1768.1676,0,0,0,192.9952,7284.8406,0,0,0
Puebla,21,21006,Ahuacatlán,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,9,0,0,61,0,0,0,4,0,0,0,0,0,0,26,0,0,37,1588,8,0,383,2199,0,0,0,0,0,0,25,0,0,0,0,0,0,5.5735,0,0,11.5327,691.2164,0.831,2.25,138.9047,1102.8315,0,0,0,0,0,0.062,7.589,0,0,0,0,0,0,3.617,0,0,2.843,84.8476,0.145,0.7,62.7944,514.9418,0,0,0,0,0,0.01,6.9788,0
Puebla,21,21007,Ahuatlán,0,17,0,0,0,0,2,0,1,0,0,0,0,0,2,3,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,88,0,0,0,121,0,0,0,377,0,0,0,13,18,0,0,0,0,0,0,0,0,257.74,0,0,0,370.12,0,0,1,1217.3161,0,0,0,41.97,51.5,0,8,0,0,0,0,0,0,48.0729,0,0,0,62.1584,0,0,1.4486,596.9867,0,0,0,267,156.4427,0,105,0
Puebla,21,21008,Ahuazotepec,10,35,0,0,0,0,0,0,0,0,0,0,0,0,59,38,0,7,0,0,16,14,0,30,0,0,0,0,0,91,0,9,16,0,0,208,6,9,46,849,0,4,0,0,0,0,5,0,0,0,0,143.885,0,1.217,86.01,0,0,177.5419,5.1991,15.32,88.5914,1674.8941,0,124.27,0,0,0,0,12.5,2,0,0,0,600.2248,0,11.8155,201.0913,0,0,94.0222,44.7709,37.47,149.242,1736.2215,0,4843.4708,0,0,0,0,102.44,0
Puebla,21,21009,Ahuehuetitla,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,3,1,0,1,0,0,0,0,0,0,0,46,0,0,0,51,0,0,4,125,0,0,0,0,13,0,0,0,0,0,0,0,0,122.8399,0,0,1,138.4799,0.5,0,9.5,301.6399,0,0,0,4,48.47,0,0,0,0,0,0,0,0,0.8304,0,0,0,0.6774,0,0,0.11,10.9623,0,0,0,3,62.51,0,0,0
Puebla,21,21010,Ajalpan,0,21,0,0,0,0,0,0,0,0,0,0,0,0,4,3,1,1,0,0,10,3,0,0,1,1,0,0,0,9,0,31,138,0,15,659,18,56,4,5048,0,21,0,0,0,0,5,76,0,0,0,6.995,0,21.3205,77.765,2,8.065,667.9104,3.5545,54.145,2.26,6670.6794,0,8.575,0,0,0,0,3,39.48,0,0,0,2.635,0,126.6592,23.1658,5.2,7.65,148.0991,84.2175,21.8,4.4074,5570.4008,0,7.236,0,0,0,0,52.22,0
Puebla,21,21011,Albino Zertuche,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,57,0,0,4,67,0,0,0,136,0,0,0,0,24,0,0,0,0,0,0,0,0,195.5,0,0,9.25,230.75,0,0,0,464.5158,0,0,0,17,92,0,0,0,0,0,0,0,0,59.7536,0,0,1.1573,82.3882,0,0,0,304.0353,0,0,0,272,88,0,0,0
Puebla,21,21012,Aljojuca,2,158,0,0,0,0,0,0,0,0,0,0,0,0,23,61,1,23,0,4,27,92,74,56,0,1,0,0,0,0,0,7,13,0,0,275,0,0,67,1351,0,0,0,0,0,0,0,3,0,0,0,2.93,6,2.74,38.4951,1.5,0,316.3157,0,3.75,120.4732,3452.8123,0,0,0,0,0,0,0,7,0,0,0,19.735,104.76,0.203,91.3617,7,0,111.6688,0,1.5,173.212,2987.3639,0,0,0,0,0,0,0,0
Puebla,21,21013,Altepexi,1,70,0,0,0,0,0,0,2,0,0,0,0,0,34,26,0,4,0,0,11,39,0,2,0,0,0,0,0,0,0,125,0,0,0,7,169,0,6,274,0,0,0,0,0,0,71,0,0,0,0,0,0,142.613,0,0,0.5,8.5,171.2041,1,11.04,373.6857,0,0,0,0,0,0,66.022,0,0,0,0,0,0,1156.7858,0,0,0.25,10.1047,5563.5906,49.24,24.475,1508.7809,0,0,0,0,0,0,359.4744,0
Puebla,21,21014,Amixtlán,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,25,1,0,127,0,1,0,12,0,0,0,0,0,0,0,0,0,10,61,0,0,19,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,29.63,0.15,0,10.2655,253.562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.771,7.517,0.1,0,3.76,184.1942,0,0,0,0,0,0,0,0
Puebla,21,21015,Amozoc,3,118,1,0,0,1,0,0,0,1,0,0,0,0,49,28,1,11,0,5,102,44,1,33,0,2,0,0,0,5,0,20,0,0,0,97,0,4,494,1705,0,0,0,0,0,0,0,0,0,0,0,14.5,0,14.6581,4,0,0.08,101.5243,0.025,36.59,765.227,3058.3327,0,0.025,0,0,0,0,0.025,2,0,0,0,93.8225,0,1.709,0.7,0,0,23.3748,0.1565,388.95,1202.3481,2291.2619,0,0.03,0,0,0,0,0,0
Puebla,21,21016,Aquixtla,2,51,0,0,0,2,2,0,1,0,0,0,0,0,29,13,12,39,82,0,64,21,2,2,2,0,0,0,0,94,0,20,5,0,27,227,289,6,179,1112,0,0,0,0,0,0,12,0,0,0,0,149.3628,0,9.867,3.645,0.22,27.6,176.597,47.2094,9,216.1598,1626.6794,0,0.7,0,0,0,0,11.31,0,0,0,0,878.642,0,5.6,10.2419,2.004,114.9815,82.96,1658.8542,5.1,318.8975,1538.0793,0,0.2,0,0,0,0,95.5403,0
Puebla,21,21017,Atempan,0,11,0,0,0,0,0,0,0,0,0,0,0,0,29,5,1,6,0,0,28,3,1,1,1,0,0,0,0,3,92,15,0,0,27,202,5,0,131,3164,0,16,0,0,0,0,0,0,0,0,0,6.8,7.0534,2.461,0,0,3.8565,82.3184,0.4255,0,91.397,1327.2308,0,39.1499,0,0,0,0,0,0,0,0,0,18.505,89.048,3.839,0,0,3.2832,20.89,0.6596,0,117.0137,1304.0358,0,838.7902,0,0,0,0,0,0
Puebla,21,21018,Atexcal,1,17,2,2,1,1,0,1,4,2,1,0,0,0,60,5,3,2,2,0,4,7,0,4,1,0,0,0,0,7,0,8,0,9,0,211,0,0,0,586,0,0,0,4,10,0,0,10,0,0,0,14.1,0,9.11,0,23.653,3.031,352.3999,0,2.8589,0,1060.7086,0,0,0,10.075,34.57,0,4.6984,9.83,0,0,0,20.78,0,28.804,0,378.8998,16.8496,30.2079,0,45.0218,0,323.5624,0,0,0,260.9315,20.18,0,54.7037,0
Puebla,21,21080,Atlequizayan,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,26,0,0,38,0,0,0,2,0,0,0,0,0,0,0,0,0,48,51,19,0,32,322,0,0,0,0,0,0,65,0,0,0,0,0,0,0,0,0.0625,6.7725,11.7725,2.065,0,18.25,181.9962,0,0,0,0,0,0,6.6986,0,0,0,0,0,0,0,0,0.06,9.4275,3.549,2.45,0,17.972,221.0641,0,0,0,0,0,0,10.325,0
Puebla,21,21019,Atlixco,20,410,4,1,1,2,0,2,3,3,0,1,0,0,101,57,23,66,10,1,66,64,0,7,3,7,0,133,0,5,7,107,9,673,3,1673,50,55,35,4457,0,0,13,11,247,0,275,0,0,154.8791,0,2.5,9.4813,98.2117,10.4773,591.3585,7.1,1632.7796,31.1825,140.0271,67.7926,5845.2264,0,0,13.65,28.75,429.5076,1,184.3489,0.75,0,207.1833,0,12.049,91.164,122.195,39.79,9879.2346,60.5404,982.4647,744.1753,4210.5612,172.4957,6951.1987,0,0,46,482.47,1678.2723,2,1294.9403,0
Puebla,21,21020,Atoyatempan,9,25,1,0,0,0,0,0,0,1,0,0,0,0,9,2,0,4,0,1,11,5,0,3,0,0,0,0,0,5,0,0,0,5,0,10,0,5,3,380,0,0,0,0,0,0,0,0,0,0,0,48.93,3.398,1.5,0,7.9405,1.82,9.2928,0,51.3,4.5,832.2045,0,0,0,0,1.733,0,0,0,0,0,0,1079.4977,53.8675,0.1,0,160.9732,10,10.7012,0,2526.012,12.5,3209.603,0,0,0,0,11.0348,0,0,0
Puebla,21,21021,Atzala,0,7,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,0,0,0,0,0,0,0.5,0,0,0,1.05,0,1.6,0,5.4666,0,0,0,0,13.76,0,0,0,0,0,0,0,0,10.5,0,0,0,0.04,0,70.477,0,6.9802,0,0,0,0,51.5252,0,0,0
Puebla,21,21022,Atzitzihuacán,0,148,0,0,0,0,0,0,0,0,0,0,0,0,46,21,44,105,14,0,30,28,0,8,5,4,0,1157,0,0,0,19,0,25,3,429,20,3,43,2663,0,0,5,15,536,0,12,10,0,1217.9059,0,1.63,0,11.96,0,10.5791,1.1,330.8868,6.05,5.77,59.2257,3207.3836,0,0,7.05,22,1250.4223,0,4.4897,8.1504,0,1707.987,0,2.1,0,18.555,0,130.8824,1.12,124.2977,208.0357,78.385,213.3766,5349.181,0,0,10,327.58,5505.424,0,36.9455,0
Puebla,21,21023,Atzitzintla,1,107,0,0,0,0,0,0,0,0,0,0,0,0,28,25,0,1,0,0,1,1,0,0,0,0,0,0,0,43,248,0,0,0,0,128,0,0,56,997,0,133,0,0,0,0,0,0,0,0,0,86.19,770.4824,1,0,0,0,323.8419,0,10,180.16,2869.4299,0,331.1331,0,0,0,0,0,0.9164,0,0,0,436.6268,6171.93,0.2,0,0,0,138.4689,0,215.5,256.49,2557.1613,0,5341.6325,0,0,0,0,0,0
Puebla,21,21024,Axutla,0,4,0,0,0,0,2,0,1,0,0,0,0,0,2,0,0,1,3,0,15,1,0,1,0,0,0,0,0,0,0,21,0,0,0,9,0,0,4,57,0,0,0,3,14,0,0,0,0,0,0,0,0,59.265,0,0,0.545,40.625,0,1,10,192.555,0,0,0.25,5.6,48.25,0,0.2,0,0,0,0,0,0,8.5862,0,0,0.1367,1.2379,0,12.93,1.5,76.1693,0,0,0.35,89.6,61.5,0,1,0
Puebla,21,21025,Ayotoxco de Guerrero,7,28,0,0,9,0,4,0,2,1,0,0,2,0,3,0,108,22,42,1,28,0,0,0,45,0,0,0,0,0,0,0,0,0,0,11,0,0,0,417,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0.5,0,11.86,3.05,1.6,1,718.3704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0,3.05,2.535,2.5,0.35,601.2648,0,0,0,0,0,0,0,0
Puebla,21,21026,Calpan,0,92,0,0,0,0,0,0,0,0,0,0,0,0,38,25,1,12,0,0,31,27,3,1,0,2,0,18,0,4,0,104,0,5,10,721,5,25,85,2548,0,0,0,0,0,0,3,0,0,17.6419,0,3.975,3,83.971,0,5.8023,3.068,622.6315,0.103,22.4837,78.9161,2582.2405,0,0,0,0,0,0,3.1,0.5,0,18.607,0,17.79,28.84,186.817,0,65.6606,2.592,150.1004,0.1027,75.1711,142.3764,3580.4,0,0,0,0,0,0,1.052,0
Puebla,21,21027,Caltepec,0,17,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,3,0,3,0,0,0,0,1,0,0,0,144,0,16,0,3,0,1210,5,3,21,1410,0,0,0,0,0,0,3,93,0,1.25,0,145.005,0,23.0015,0,1,0.325,1685.1088,0.6,5.32,31.8299,2077.53,0,0,0,0,0,0,0.65,109.6547,0,0.2,0,303.4573,0,104.7274,0,11.25,0,257.5984,11.789,3.415,9.9852,931.9317,0,0,0,0,0,0,1.85,0
Puebla,21,21028,Camocuautla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0.75,97.7757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.44,0,0,0.3,49.667,0,0,0,0,0,0,0,0
Puebla,21,21029,Caxhuacan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,15,0,0,0,1,0,0,0,0,0,0,0,0,0,5,34,0,0,5,328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.671,9.607,0,0,2.6875,201.2889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.629,1.5552,0,0,3.02,225.0899,0,0,0,0,0,0,0,0
Puebla,21,21099,Cañada Morelos,2,109,3,0,0,1,1,0,2,0,0,1,0,0,265,29,0,55,21,0,40,57,0,15,1,2,0,0,0,184,7,24,39,0,0,361,250,0,149,2995,0,0,0,0,0,0,0,9,0,0,0,383.4894,4.75,27.7995,120.9952,0,1,529.2709,59.5918,1.0431,435.7317,7466.3671,0,0.5,0,0,9.5,0,0,11.3342,0,0,0,459.4343,34.435,53.3595,51.5367,0,1.5,56.6401,1718.8728,51.3622,190.5012,2273.0788,0,1.4,0,0,37.6793,0,0,0
